,action,wolfIdentity,sheepIdentity,precision,responseSubtlety,responsePosterior,RT(ms),realSubtlety,numberObjects,trajectoryFilename
212,False,0,1,1.83,90,0.5188604766267079,8000.000000000001,90,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/150.pkl
213,False,1,0,11.0,30,0.13151252112212708,8000.000000000001,120,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/151.pkl
214,False,2,0,0.92,120,0.3579895874751303,8000.000000000001,150,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/145.pkl
215,False,0,1,3.3,60,0.9704584847245711,8000.000000000001,60,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/93.pkl
216,False,0,1,1.83,90,0.43075562287105656,8000.000000000001,90,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/87.pkl
217,False,0,1,0.31,150,0.2912407032693398,8000.000000000001,120,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/179.pkl
218,False,7,3,50.0,5,0.05660055716059396,8000.000000000001,90,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/192.pkl
219,False,0,1,11.0,30,0.5119299082893538,8000.000000000001,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/78.pkl
220,False,1,3,1.83,90,0.059402440567695475,8000.000000000001,120,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/186.pkl
221,False,0,1,3.3,60,0.866788316484244,8000.000000000001,60,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/2.pkl
222,False,0,1,3.3,60,0.5324068632062825,8000.000000000001,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/50.pkl
223,False,1,3,1.83,90,0.22037884809748387,8000.000000000001,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/44.pkl
